0.7923,-0.0510,-0.1072,-0.8318,0.0989,-0.4556,-24.0000,-40.0000,88.0000,6.7758,0.4781,3.2393,1000.0000
0.7924,-0.0972,-0.0609,-0.7747,0.0837,-0.4822,-25.0000,-36.0000,91.0000,6.7758,0.4894,3.3158,1000.0000
0.8295,-0.1068,-0.0096,-0.7856,0.1111,-0.4827,-23.0000,-34.0000,92.0000,6.7455,0.5321,3.5896,1000.0000
0.8633,-0.1213,0.0157,-0.8174,0.1550,-0.4490,-21.0000,-32.0000,91.0000,6.9270,0.5503,3.8120,1000.0000
0.8759,-0.1619,0.0278,-0.8225,0.1875,-0.4170,-22.0000,-33.0000,88.0000,6.9875,0.5551,3.8789,1000.0000
0.8836,-0.1976,0.0435,-0.8049,0.2012,-0.3889,-22.0000,-35.0000,86.0000,6.6850,0.5051,3.3766,1000.0000
0.8882,-0.2001,0.0572,-0.7983,0.2073,-0.3718,-22.0000,-37.0000,84.0000,6.7153,0.5036,3.3821,1000.0000
0.8893,-0.1662,0.0607,-0.7922,0.2227,-0.3523,-23.0000,-37.0000,83.0000,6.8060,0.5067,3.4484,1000.0000
0.8629,-0.1412,0.0671,-0.8066,0.2344,-0.4094,-24.0000,-36.0000,82.0000,6.8968,0.5709,3.9374,1000.0000
0.8344,-0.1058,0.0876,-0.8625,0.2349,-0.4644,-24.0000,-34.0000,79.0000,6.7153,0.5074,3.4072,1000.0000
0.8186,-0.0942,0.1255,-0.9382,0.2258,-0.5042,-24.0000,-36.0000,74.0000,6.6850,0.6091,4.0717,1000.0000
0.8224,-0.1089,0.1569,-0.9863,0.1819,-0.5310,-23.0000,-40.0000,70.0000,6.9270,0.5580,3.8654,1000.0000
0.8474,-0.1110,0.1718,-0.9863,0.1526,-0.5422,-20.0000,-43.0000,69.0000,6.9270,0.6427,4.4518,1000.0000
0.8585,-0.1144,0.1888,-0.9670,0.1206,-0.5491,-19.0000,-44.0000,72.0000,6.7153,0.6753,4.5346,1000.0000
0.8206,-0.1124,0.2325,-0.9453,0.1279,-0.6106,-20.0000,-42.0000,76.0000,6.9573,0.6184,4.3025,1000.0000
0.8033,-0.1326,0.2341,-0.9275,0.2371,-0.6584,-22.0000,-39.0000,78.0000,6.6548,0.6026,4.0104,1000.0000
0.8013,-0.1332,0.2234,-0.8059,0.3088,-0.6812,-22.0000,-39.0000,78.0000,6.8665,0.6561,4.5054,1000.0000
0.8059,-0.0956,0.2418,-0.6563,0.2488,-0.6484,-24.0000,-35.0000,78.0000,6.8363,0.6570,4.4917,1000.0000
0.8328,-0.0258,0.2292,-0.5972,0.2021,-0.6125,-25.0000,-34.0000,77.0000,6.6850,0.6388,4.2703,1000.0000
0.8716,-0.0457,0.1663,-0.8140,0.1938,-0.4751,-25.0000,-34.0000,77.0000,6.6850,0.6128,4.0966,1000.0000
0.7879,-0.3448,0.0295,-1.3943,0.6870,-0.1360,-25.0000,-39.0000,80.0000,6.9573,0.6184,4.3025,1000.0000
0.3787,-0.4096,-0.1144,-1.6047,0.9980,-0.1953,-20.0000,-54.0000,80.0000,7.0178,0.6199,4.3503,1000.0000
0.3586,-0.0463,-0.1003,-1.2507,0.5586,-0.1182,-19.0000,-64.0000,80.0000,6.8363,0.6381,4.3619,1000.0000
0.5342,-0.0291,-0.1019,-1.3967,0.0483,-0.1270,-20.0000,-62.0000,79.0000,6.8968,0.6437,4.4395,1000.0000
0.5874,-0.2472,-0.0648,-1.6633,-0.0569,-0.1819,-24.0000,-53.0000,80.0000,6.7455,0.6483,4.3733,1000.0000
0.6100,-0.4415,-0.0819,-1.5476,0.0928,-0.0786,-24.0000,-45.0000,81.0000,6.8665,0.7324,5.0292,1000.0000
0.6400,-0.4883,-0.0579,-1.1738,0.3003,0.0342,-26.0000,-36.0000,80.0000,6.7758,0.7265,4.9227,1000.0000
0.6409,-0.5191,-0.1024,-0.8972,0.3708,0.0840,-31.0000,-30.0000,80.0000,6.9875,0.6988,4.8825,1000.0000
0.5868,-0.5179,-0.1281,-0.7693,0.2261,0.1108,-36.0000,-31.0000,83.0000,6.9270,0.7196,4.9850,1000.0000
0.6204,-0.4243,-0.0858,-0.8042,0.0779,0.0586,-37.0000,-33.0000,85.0000,6.7455,0.7345,4.9547,1000.0000
0.6494,-0.2839,-0.0009,-0.9197,-0.0112,-0.0498,-38.0000,-33.0000,86.0000,6.8363,0.6494,4.4398,1000.0000
0.6768,-0.1349,0.0844,-0.9719,-0.0068,-0.2048,-39.0000,-36.0000,86.0000,6.8363,0.7026,4.8033,1000.0000
0.7168,-0.0798,0.0884,-0.8938,0.0503,-0.3167,-39.0000,-38.0000,84.0000,6.8060,0.6314,4.2977,1000.0000
0.7563,-0.1360,0.0256,-0.7632,0.1396,-0.3594,-37.0000,-38.0000,83.0000,7.1085,0.6516,4.6320,1000.0000
0.7665,-0.1940,-0.0136,-0.6311,0.1738,-0.3064,-36.0000,-37.0000,82.0000,6.8665,0.7477,5.1340,1000.0000
0.7046,-0.1805,-0.0257,-0.5774,0.1746,-0.2102,-35.0000,-33.0000,84.0000,6.8968,0.5977,4.1223,1000.0000
0.6221,-0.1492,-0.0256,-0.5930,0.2107,-0.1687,-36.0000,-31.0000,85.0000,6.9270,0.6889,4.7717,1000.0000
0.5012,-0.1495,-0.0377,-0.6514,0.2417,-0.1648,-37.0000,-29.0000,87.0000,7.0178,0.6355,4.4598,1000.0000
0.4092,-0.1599,-0.0512,-0.7031,0.2537,-0.1638,-37.0000,-28.0000,87.0000,6.7758,0.6286,4.2595,1000.0000
