0.2145,0.0018,-0.0555,-0.9749,0.0828,-0.5085,-29.0000,-40.0000,84.0000,21.8398,1.7593,38.4231,1000.0000
-0.1651,0.0197,-0.0538,-0.9590,-0.0515,-0.1633,-29.0000,-39.0000,84.0000,19.2384,1.4856,28.5811,1000.0000
-0.0308,0.0245,-0.0046,-0.9421,-0.0669,-0.2444,-29.0000,-39.0000,84.0000,20.7811,1.6279,33.8285,1000.0000
-0.0933,-0.0162,0.0154,-0.9438,-0.0012,-0.2454,-29.0000,-39.0000,84.0000,20.2971,1.5223,30.8979,1000.0000
-0.0647,-0.0143,0.0274,-0.9290,0.0642,-0.2051,-29.0000,-39.0000,84.0000,20.9928,1.6678,35.0111,1000.0000
-0.0739,-0.0014,0.0284,-0.9409,0.1321,-0.2170,-29.0000,-38.0000,84.0000,21.2953,1.6445,35.0195,1000.0000
-0.0576,0.0070,0.0245,-0.9473,0.1775,-0.2053,-29.0000,-38.0000,83.0000,20.8416,1.5979,33.3018,1000.0000
-0.0438,0.0141,0.0213,-0.9504,0.1914,-0.2073,-29.0000,-38.0000,83.0000,19.5409,1.4981,29.2748,1000.0000
-0.0153,0.0118,0.0212,-0.9497,0.1917,-0.2141,-29.0000,-39.0000,83.0000,20.7206,1.6576,34.3474,1000.0000
-0.0016,0.0101,0.0154,-0.9553,0.1487,-0.2437,-29.0000,-40.0000,82.0000,21.2651,1.6185,34.4177,1000.0000
-0.0253,0.0029,0.0081,-0.9692,0.1169,-0.2502,-29.0000,-40.0000,82.0000,18.9964,1.5092,28.6685,1000.0000
-0.0265,-0.0145,0.0062,-0.9634,0.1016,-0.2156,-28.0000,-40.0000,82.0000,20.1156,1.9110,38.4405,1000.0000
-0.0258,-0.0056,0.0089,-0.9446,0.1099,-0.1887,-28.0000,-40.0000,83.0000,20.9323,2.4072,50.3887,1000.0000
-0.0005,0.0073,0.0135,-0.9407,0.1177,-0.2170,-29.0000,-40.0000,83.0000,19.1174,1.9861,37.9687,1000.0000
0.0013,0.0038,0.0129,-0.9495,0.1189,-0.2295,-29.0000,-40.0000,83.0000,19.5409,1.8347,35.8511,1000.0000
0.0018,-0.0004,0.0104,-0.9536,0.1211,-0.2053,-29.0000,-39.0000,83.0000,20.5693,1.8055,37.1386,1000.0000
-0.0045,0.0015,0.0091,-0.9534,0.1245,-0.2187,-29.0000,-39.0000,84.0000,19.9341,1.8716,37.3085,1000.0000
-0.0022,0.0057,0.0097,-0.9497,0.1143,-0.2200,-29.0000,-39.0000,84.0000,21.5071,2.1985,47.2832,1000.0000
0.0063,0.0043,0.0148,-0.9512,0.1060,-0.2241,-29.0000,-39.0000,84.0000,21.3256,2.2155,47.2465,1000.0000
0.0110,0.0009,0.0137,-0.9546,0.1055,-0.2183,-29.0000,-39.0000,84.0000,19.0569,1.6939,32.2813,1000.0000
0.0138,-0.0003,0.0133,-0.9551,0.1245,-0.2144,-29.0000,-39.0000,85.0000,19.0266,1.7230,32.7823,1000.0000
0.0123,-0.0017,0.0134,-0.9514,0.1155,-0.2290,-29.0000,-39.0000,85.0000,19.3896,1.7020,33.0007,1000.0000
0.0140,-0.0042,0.0144,-0.9622,0.1162,-0.2202,-29.0000,-39.0000,85.0000,18.5124,1.9129,35.4133,1000.0000
0.0145,-0.0021,0.0150,-0.9565,0.1147,-0.2102,-29.0000,-40.0000,85.0000,19.6921,2.0677,40.7168,1000.0000
0.0157,-0.0042,0.0154,-0.9578,0.1265,-0.2200,-29.0000,-39.0000,85.0000,19.2384,2.3407,45.0307,1000.0000
0.0148,-0.0037,0.0156,-0.9500,0.1191,-0.2275,-29.0000,-39.0000,85.0000,19.1779,1.9178,36.7791,1000.0000
0.0114,-0.0027,0.0140,-0.9519,0.1243,-0.2261,-29.0000,-39.0000,84.0000,20.9323,1.9653,41.1386,1000.0000
0.0117,-0.0013,0.0139,-0.9434,0.1169,-0.2209,-30.0000,-40.0000,85.0000,20.3576,1.8322,37.2988,1000.0000
0.0137,-0.0003,0.0157,-0.9546,0.1096,-0.2246,-29.0000,-39.0000,84.0000,19.7526,1.9204,37.9328,1000.0000
0.0173,-0.0039,0.0150,-0.9517,0.1111,-0.2161,-30.0000,-40.0000,84.0000,19.4501,1.8586,36.1494,1000.0000
0.0177,-0.0039,0.0129,-0.9492,0.1155,-0.2283,-30.0000,-39.0000,84.0000,19.7224,1.9613,38.6811,1000.0000
0.0181,-0.0015,0.0115,-0.9478,0.1211,-0.2183,-29.0000,-39.0000,84.0000,20.6903,1.8736,38.7659,1000.0000
0.0151,-0.0007,0.0105,-0.9485,0.1309,-0.2151,-30.0000,-40.0000,84.0000,19.4804,1.8073,35.2078,1000.0000
0.0138,0.0023,0.0106,-0.9546,0.1235,-0.2131,-30.0000,-40.0000,84.0000,20.5693,2.1826,44.8954,1000.0000
0.0138,0.0006,0.0109,-0.9492,0.1143,-0.2231,-29.0000,-39.0000,84.0000,20.1761,1.9840,40.0290,1000.0000
0.0139,-0.0024,0.0133,-0.9507,0.1121,-0.2207,-29.0000,-39.0000,84.0000,20.7811,2.3206,48.2236,1000.0000
0.0140,-0.0038,0.0136,-0.9478,0.1228,-0.2178,-29.0000,-39.0000,84.0000,21.0533,1.9065,40.1381,1000.0000
0.0132,-0.0043,0.0147,-0.9568,0.1199,-0.2224,-29.0000,-39.0000,83.0000,21.3558,2.0169,43.0733,1000.0000
0.0117,-0.0034,0.0118,-0.9524,0.1152,-0.2256,-29.0000,-39.0000,83.0000,21.5676,1.8692,40.3138,1000.0000
0.0167,-0.0067,0.0137,-0.9614,0.1147,-0.2253,-29.0000,-39.0000,83.0000,22.4145,2.1667,48.5664,1000.0000
0.0167,-0.0097,0.0176,-0.9607,0.1172,-0.2344,-29.0000,-39.0000,83.0000,21.8398,2.0748,45.3128,1000.0000
0.0291,-0.0038,0.0162,-0.9402,0.1431,-0.2183,-29.0000,-39.0000,83.0000,21.6583,2.1899,47.4294,1000.0000
0.0182,-0.0057,0.0173,-0.9373,0.1248,-0.2153,-29.0000,-39.0000,83.0000,20.7206,1.8533,38.4023,1000.0000
0.0145,-0.0072,0.0151,-0.9536,0.1143,-0.2327,-29.0000,-39.0000,83.0000,20.3576,1.8209,37.0686,1000.0000
0.0331,-0.0079,0.0181,-0.9541,0.1208,-0.2373,-29.0000,-39.0000,83.0000,20.4786,1.8544,37.9765,1000.0000
0.0200,-0.0116,0.0151,-0.9502,0.1108,-0.2192,-29.0000,-40.0000,83.0000,20.8113,2.4164,50.2891,1000.0000
0.0147,-0.0138,0.0149,-0.9500,0.1182,-0.2290,-29.0000,-39.0000,84.0000,20.1156,2.0674,41.5877,1000.0000
0.0288,-0.0073,0.0174,-0.9490,0.1069,-0.2178,-29.0000,-40.0000,83.0000,21.8700,1.9805,43.3126,1000.0000
0.0586,0.0153,0.0137,-0.9453,0.1277,-0.2200,-29.0000,-39.0000,84.0000,21.6583,2.0094,43.5204,1000.0000
0.0999,0.0193,0.0224,-0.9558,0.0447,-0.2314,-29.0000,-39.0000,84.0000,20.7508,1.9252,39.9498,1000.0000
0.1069,0.0414,0.0244,-0.9839,0.1277,-0.2231,-29.0000,-39.0000,84.0000,19.1174,1.7737,33.9079,1000.0000
0.1207,0.0861,0.0341,-0.9346,0.1345,-0.3699,-29.0000,-39.0000,84.0000,21.0231,2.0206,42.4782,1000.0000
0.0596,0.0202,0.0218,-0.8994,0.1123,-0.2544,-29.0000,-39.0000,84.0000,20.4181,2.2120,45.1640,1000.0000
0.1959,0.0289,0.0248,-0.9182,0.0352,-0.1445,-29.0000,-39.0000,84.0000,22.5355,2.1910,49.3743,1000.0000
0.1462,0.0806,0.0294,-0.9150,0.1401,-0.1797,-29.0000,-39.0000,84.0000,20.9021,1.9857,41.5052,1000.0000
0.1682,0.1714,0.0252,-0.9270,0.1255,-0.1150,-29.0000,-39.0000,84.0000,21.3861,2.0079,42.9414,1000.0000
0.0811,0.0930,0.0411,-0.9956,0.1443,-0.2927,-29.0000,-40.0000,84.0000,21.8095,2.4717,53.9077,1000.0000
0.0597,-0.0279,0.0239,-0.9885,0.1819,-0.2627,-29.0000,-40.0000,84.0000,21.1743,2.2115,46.8278,1000.0000
0.0460,-0.0219,0.0139,-0.9514,0.1389,-0.2410,-29.0000,-39.0000,84.0000,22.1725,1.9832,43.9728,1000.0000
0.0114,-0.0306,0.0087,-0.9451,0.1326,-0.2468,-29.0000,-40.0000,84.0000,21.5676,2.2886,49.3586,1000.0000
0.0180,0.0018,0.0071,-0.9492,0.1028,-0.2605,-29.0000,-40.0000,84.0000,20.5693,1.8627,38.3138,1000.0000
0.0347,0.0130,0.0123,-0.9536,0.0757,-0.2529,-29.0000,-39.0000,84.0000,20.5088,2.0167,41.3602,1000.0000
0.0463,-0.0670,0.0212,-0.9778,0.0940,-0.2703,-29.0000,-39.0000,84.0000,20.1761,2.5668,51.7890,1000.0000
0.0255,-0.0217,0.0175,-0.9421,0.1284,-0.2124,-29.0000,-39.0000,84.0000,20.5391,1.9170,39.3731,1000.0000
0.0110,-0.0189,0.0199,-0.9429,0.1338,-0.1768,-29.0000,-39.0000,85.0000,20.0854,1.8300,36.7562,1000.0000
0.0265,-0.0178,0.0104,-0.9502,0.1121,-0.2793,-29.0000,-39.0000,84.0000,20.4181,1.9624,40.0686,1000.0000
0.0617,-0.0063,0.0177,-0.9619,0.1140,-0.2830,-29.0000,-39.0000,84.0000,21.3256,2.1918,46.7412,1000.0000
0.0472,-0.0456,0.0195,-0.9595,0.1377,-0.2312,-29.0000,-39.0000,84.0000,22.3843,2.6985,60.4051,1000.0000
0.0424,-0.0424,0.0232,-0.9436,0.1184,-0.2495,-29.0000,-39.0000,84.0000,22.0515,2.1807,48.0867,1000.0000
0.0486,-0.0762,0.0291,-0.9382,0.1223,-0.2617,-29.0000,-39.0000,84.0000,21.1138,2.2639,47.7989,1000.0000
0.0408,-0.0701,0.0306,-0.9417,0.1360,-0.2471,-29.0000,-39.0000,84.0000,22.2330,1.9886,44.2131,1000.0000
0.0414,-0.1057,0.0253,-0.9641,0.1228,-0.2271,-29.0000,-39.0000,84.0000,21.8398,1.9898,43.4579,1000.0000
0.0553,-0.0732,0.0249,-0.9414,0.1179,-0.2725,-29.0000,-39.0000,84.0000,21.2953,1.9994,42.5777,1000.0000
0.0533,-0.0551,0.0248,-0.9590,0.1328,-0.2200,-29.0000,-39.0000,84.0000,26.3166,2.7194,71.5652,1000.0000
