-0.1586,0.0167,0.0776,-0.9805,-0.0093,-0.4153,-18.0000,-38.0000,91.0000,1.6132,-0.0242,-0.0390,-231341.1562
-0.1586,-0.1719,-0.0096,-1.0503,0.0874,-0.2297,-35.0000,8.0000,109.0000,2.0231,-0.0252,-0.0509,-241430.9375
-0.2411,-0.1526,0.0410,-1.0835,0.0857,-0.1826,-23.0000,28.0000,113.0000,1.8718,-0.0247,-0.0463,-241449.5468
-0.3061,-0.1743,0.0302,-0.9954,0.1150,-0.1758,-23.0000,16.0000,107.0000,2.0300,-0.0254,-0.0516,-241470.3125
-0.3998,-0.2028,0.0071,-0.8965,0.0708,-0.2449,-19.0000,19.0000,108.0000,1.9693,-0.0254,-0.0501,-241490.4531
-0.4364,-0.2129,0.0043,-0.8774,0.0376,-0.1907,-14.0000,15.0000,107.0000,1.9551,-0.0267,-0.0523,-241511.4687
-0.4590,-0.2415,0.0169,-0.9250,0.0464,-0.1350,-9.0000,11.0000,106.0000,2.0178,-0.0264,-0.0533,-241532.8906
-0.5023,-0.2595,0.0387,-0.9441,0.0679,-0.1274,-6.0000,8.0000,106.0000,1.8841,-0.0266,-0.0501,-241553.0156
-0.5992,-0.2546,0.0433,-0.9563,0.0686,-0.1443,-8.0000,11.0000,110.0000,1.9663,-0.0251,-0.0493,-241572.8281
-0.7117,-0.2164,0.0298,-0.9595,0.0464,-0.1560,-5.0000,10.0000,116.0000,1.8042,-0.0255,-0.0461,-241591.3593
-0.7966,-0.1724,0.0366,-0.9280,0.0537,-0.1851,-16.0000,9.0000,118.0000,1.8047,-0.0248,-0.0447,-241609.3437
-0.8840,-0.1346,0.0506,-0.9155,0.0684,-0.2024,5.0000,0.0000,116.0000,1.9081,-0.0251,-0.0479,-241628.6093
-0.9791,-0.1216,0.0734,-0.9236,0.0522,-0.2217,7.0000,-4.0000,115.0000,1.8934,-0.0255,-0.0484,-241648.0468
-1.0943,-0.1220,0.0810,-0.9280,0.0146,-0.2424,15.0000,-3.0000,121.0000,1.8277,-0.0262,-0.0479,-241667.2968
-1.1940,-0.1195,0.0945,-0.9612,-0.0339,-0.1936,13.0000,-11.0000,122.0000,1.7998,-0.0259,-0.0467,-241686.0625
-1.2708,-0.0540,0.1094,-0.9292,-0.0884,-0.2542,13.0000,-12.0000,119.0000,1.8116,-0.0253,-0.0459,-241704.5156
-1.3405,0.0036,0.1214,-0.9143,-0.1130,-0.2810,1.0000,-15.0000,118.0000,1.8390,-0.0258,-0.0474,-241723.5625
-1.3970,0.0599,0.1266,-0.9023,-0.1189,-0.2996,1.0000,-16.0000,121.0000,1.9374,-0.0262,-0.0508,-241743.9687
-1.4182,0.1036,0.1218,-0.8611,-0.1252,-0.3586,1.0000,-15.0000,121.0000,1.9727,-0.0249,-0.0492,-241763.7500
-1.4009,0.1453,0.0903,-0.8066,-0.0928,-0.3679,2.0000,-20.0000,120.0000,1.8806,-0.0257,-0.0482,-241783.1406
-1.4440,0.2568,0.0300,-0.7795,-0.1348,-0.3425,6.0000,-23.0000,119.0000,1.9242,-0.0254,-0.0488,-241802.7812
-1.5025,0.3563,0.0059,-0.7476,-0.1257,-0.4380,6.0000,-26.0000,117.0000,1.8517,-0.0252,-0.0466,-241821.5156
-1.5792,0.4067,-0.0253,-0.7566,-0.1367,-0.5017,8.0000,-26.0000,116.0000,1.8752,-0.0264,-0.0494,-241841.3906
-1.6722,0.4554,-0.0679,-0.7747,-0.1445,-0.4888,4.0000,-24.0000,115.0000,1.6411,-0.0263,-0.0431,-241858.7031
-1.7507,0.5060,-0.1259,-0.7810,-0.1504,-0.4919,-1.0000,-23.0000,110.0000,1.5946,-0.0260,-0.0414,-241875.3593
-1.7725,0.5275,-0.1964,-0.7979,-0.1245,-0.4150,-6.0000,-22.0000,108.0000,1.9320,-0.0247,-0.0478,-241894.5625
-1.7332,0.4791,-0.2767,-0.9414,-0.0195,-0.4126,-8.0000,-20.0000,105.0000,1.9453,-0.0255,-0.0496,-241914.5000
-1.7496,0.4470,-0.3174,-1.1995,0.2009,-0.4316,-7.0000,-19.0000,106.0000,1.8605,-0.0258,-0.0479,-241933.7656
-1.9137,0.3651,-0.3096,-1.3816,0.3352,-0.4233,-6.0000,-19.0000,107.0000,1.8650,-0.0259,-0.0484,-241953.2031
-2.0000,0.1552,-0.2530,-1.3308,0.2773,-0.3840,-7.0000,-19.0000,107.0000,1.8302,-0.0248,-0.0454,-241971.4375
-2.0000,-0.0247,-0.1819,-1.0393,0.1960,-0.3804,-8.0000,-18.0000,106.0000,1.9717,-0.0253,-0.0499,-241991.5156
-1.6589,0.2025,-0.3465,-1.0391,-0.0410,-0.2205,16.0000,-13.0000,111.0000,2.0124,-0.0238,-0.0479,-243363.9218
-1.6105,0.2739,-0.1733,-0.6025,-0.4294,-0.3181,9.0000,-14.0000,113.0000,2.2411,-0.0242,-0.0542,-243385.8281
-1.2432,0.3085,0.1205,-0.4807,-0.6013,-0.5364,5.0000,-16.0000,116.0000,2.0942,-0.0233,-0.0488,-243405.5625
-1.0529,0.3635,0.3984,-0.5520,-0.3269,-0.1775,5.0000,-16.0000,113.0000,2.1123,-0.0240,-0.0508,-243426.0625
-0.9576,0.5792,0.3085,-0.7214,0.0652,-0.6326,5.0000,-15.0000,109.0000,2.1363,-0.0231,-0.0494,-243446.0000
-0.6044,0.5551,0.0403,-1.1257,0.0664,-0.3994,0.0000,-14.0000,105.0000,2.1177,-0.0242,-0.0512,-243466.6875
